0018_CP2_MWH , (WFSU TV/FM      ) ,  -N-       NONE ,53000,53000,54000,54000,53000,54000,14,1000,2142, 7750 / 23250 ,33.33%,23250, ,
0020_AH11_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,21000,21000,21000,21000,21000,21000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0020_AH12_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,35000,35000,35000,35000,35000,35000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0020_AH21_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,70000,70000,70000,70000,70000,70000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0020_AH22_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,109000,109000,109000,109000,109000,109000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0020_AH31_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,68000,68000,68000,68000,68000,68000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0020_AH32_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,75000,75000,75000,75000,75000,75000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 31000 ,0.00%,  ,  ,
0020_AH41_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,60000,60000,60000,62000,60000,62000,7,2000,8571, 15500 / 31000 ,50.00%,  ,  ,
0020_AH42_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,83000,83000,85000,85000,83000,85000,14,2000,4285, 15500 / 31000 ,50.00%,31000, ,
0020_SCCP1_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,101000,101000,101000,101000,101000,101000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0020_SCCP2_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,12000,12000,12000,12000,12000,12000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0020_SCCP3_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0020_SCCP4_MWH , (DIRAC LIBRARY   ) ,  -N-       NONE ,149000,149000,149000,151000,149000,151000,7,2000,8571, 15500 / 15500 ,100.00%,15500, ,
0023_AH12_KWH , (ROVETTA- A      ) ,  -N-       NONE ,1840,1822,1926,1982,1822,1982,14,160,342, 1240 / 11330 ,10.94%,  ,  ,
0023_AH14_KWH , (ROVETTA- A      ) ,  -N-       NONE ,8661,8547,9109,9509,8547,9509,14,962,2061, 7455 / 11330 ,65.80%,  ,  ,
0023_AH15_KWH , (ROVETTA- A      ) ,  -N-       NONE ,5792,5748,5950,6088,5748,6088,14,340,728, 2635 / 11330 ,23.26%,11330, ,
0025_AH02_MWH , (MONTGOMERY GYM  ) ,  -N-       NONE ,334000,334000,334000,335000,334000,335000,7,1000,4285, 7750 / 23250 ,33.33%,  ,  ,
0025_AH03_MWH , (MONTGOMERY GYM  ) ,  -N-       NONE ,334000,334000,334000,335000,334000,335000,7,1000,4285, 7750 / 23250 ,33.33%,  ,  ,
0025_AH04_MWH , (MONTGOMERY GYM  ) ,  -N-       NONE ,187,187,187,187,187,187, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 23250 ,0.00%,  ,  ,
0025_AH13_MWH , (MONTGOMERY GYM  ) ,  -N-       NONE ,97000,97000,97000,97000,97000,97000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 23250 ,0.00%,  ,  ,
0025_AH14_MWH , (MONTGOMERY GYM  ) ,  -N-       NONE ,41000,41000,41000,41000,41000,41000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 23250 ,0.00%,  ,  ,
0025_AH21_MWH , (MONTGOMERY GYM  ) ,  -N-       NONE ,435000,435000,435000,436000,435000,436000,7,1000,4285, 7750 / 23250 ,33.33%,23250, ,
0028_AH11_MWH , (THAGARD         ) ,  -N-       NONE ,8000,8000,8000,8000,8000,8000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 294500 ,0.00%,  ,  ,
0028_AH12_MWH , (THAGARD         ) ,  -N-       NONE ,4000,4000,4000,4000,4000,4000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 294500 ,0.00%,  ,  ,
0028_AH13_MWH , (THAGARD         ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 294500 ,0.00%,  ,  ,
0028_AH14_MWH , (THAGARD         ) ,  -N-       NONE ,5000,5000,5000,5000,5000,5000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 294500 ,0.00%,  ,  ,
0028_AH21_MWH , (THAGARD         ) ,  -N-       NONE ,5000,5000,5000,5000,5000,5000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 294500 ,0.00%,  ,  ,
0028_AH22_MWH , (THAGARD         ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 294500 ,0.00%,  ,  ,
0028_AH23_MWH , (THAGARD         ) ,  -N-       NONE ,683000,677000,703000,715000,677000,715000,14,38000,81428, 294500 / 294500 ,100.00%,  ,  ,
0028_AH31_MWH , (THAGARD         ) ,  -N-       NONE ,172000,172000,172000,172000,172000,172000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 294500 ,0.00%,  ,  ,
0028_AH32_MWH , (AHU # 32        ) ,  -N-       NONE ,222000,222000,222000,222000,222000,222000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 294500 ,0.00%,294500, ,
0035_AH02_KWH , (HOFFMAN LAB     ) ,  -N-       NONE ,5320,5244,5634,5918,5244,5918,14,674,1444, 5223 / 175738 ,2.97%,  ,  ,
0035_AH02_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,72,72,74,74,72,74,14,2,4, 15 / 175738 ,0.01%,  ,  ,
0035_AH02RA_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,16000,16000,16000,16000,16000,16000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH03_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,57000,57000,57000,57000,57000,57000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH05_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,18000,18000,18000,18000,18000,18000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH09EF_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,47000,47000,47000,47000,47000,47000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH35EFA_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,322000,322000,322000,322000,322000,322000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH35EFB_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,93000,93000,95000,95000,93000,95000,14,2000,4285, 15500 / 175738 ,8.82%,  ,  ,
0035_AH35EFC_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,80000,80000,80000,80000,80000,80000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH407_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,57000,57000,57000,57000,57000,57000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH505_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,610000,609000,610000,611000,609000,611000,14,2000,4285, 15500 / 175738 ,8.82%,  ,  ,
0035_AH505EFB_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,596000,596000,597000,597000,596000,597000,14,1000,2142, 7750 / 175738 ,4.41%,  ,  ,
0035_AH506_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,366000,366000,368000,370000,366000,370000,14,4000,8571, 31000 / 175738 ,17.64%,  ,  ,
0035_AH506EA_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,283000,283000,283000,285000,283000,285000,7,2000,8571, 15500 / 175738 ,8.82%,  ,  ,
0035_AH506EB_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,332000,332000,334000,336000,332000,336000,14,4000,8571, 31000 / 175738 ,17.64%,  ,  ,
0035_AH507_MWH , (HOFFMAN LAB     ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH507EA_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,759000,759000,760000,761000,759000,761000,14,2000,4285, 15500 / 175738 ,8.82%,  ,  ,
0035_AH507EB_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,407000,407000,408000,409000,407000,409000,14,2000,4285, 15500 / 175738 ,8.82%,  ,  ,
0035_AH507EFB_MWH , (HOFFMAN LAB     ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH507EW_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,1000,1000,1000,1000,1000,1000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 175738 ,0.00%,  ,  ,
0035_AH507S_MWH , (HOFFMAN LAB     ) ,  -N-       NONE ,871000,870000,872000,873000,870000,873000,14,3000,6428, 23250 / 175738 ,13.23%,175738, ,
0036_AH03_MWH , (OSB             ) ,  -N-       NONE ,105000,103000,105000,105000,103000,105000,14,2000,4285, 15500 / 15500 ,100.00%,15500, ,
0036_CP1_MWH , (OSB             ) ,  -N-       NONE ,20000,20000,22000,22000,20000,22000,14,2000,4285, 15500 / 15500 ,100.00%,15500, ,
0039_AH01_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,87,85,87,87,85,87,14,2,4, 15 / 77515 ,0.02%,  ,  ,
0039_AH02A_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,91000,91000,91000,91000,91000,91000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77515 ,0.00%,  ,  ,
0039_AH03_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,62000,62000,64000,64000,62000,64000,14,2000,4285, 15500 / 77515 ,20.00%,  ,  ,
0039_AH04_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,111000,111000,111000,111000,111000,111000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77515 ,0.00%,  ,  ,
0039_AH05_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,223000,223000,223000,223000,223000,223000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77515 ,0.00%,  ,  ,
0039_AH06_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,318000,318000,320000,320000,318000,320000,14,2000,4285, 15500 / 77515 ,20.00%,  ,  ,
0039_AH07_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,53000,53000,53000,53000,53000,53000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77515 ,0.00%,  ,  ,
0039_AH07A_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,234000,234000,236000,236000,234000,236000,14,2000,4285, 15500 / 77515 ,20.00%,  ,  ,
0039_AH08_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,73000,73000,73000,73000,73000,73000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77515 ,0.00%,  ,  ,
0039_AH09_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,271000,271000,271000,273000,271000,273000,7,2000,8571, 15500 / 77515 ,20.00%,  ,  ,
0039_AH10_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,263000,263000,265000,265000,263000,265000,14,2000,4285, 15500 / 77515 ,20.00%,  ,  ,
0039_AH11_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,66000,66000,66000,66000,66000,66000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77515 ,0.00%,  ,  ,
0039_AH12_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,64000,64000,64000,64000,64000,64000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 77515 ,0.00%,77515, ,
0039_EF01_MWH , (BIOLOGY 1       ) ,  -N-       NONE ,4247000,4191000,4473000,4699000,4191000,4699000,14,508000,1088571, 3937000 / 3937000 ,100.00%,3937000, ,
0040_AH01_MWH , (DUXBURY         ) ,  -N-       NONE ,7000,7000,7000,7000,7000,7000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0040_AH01A_MWH , (DUXBURY         ) ,  -N-       NONE ,4000,4000,4000,4000,4000,4000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0040_AH01B_MWH , (DUXBURY         ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0040_AH02_MWH , (DUXBURY         ) ,  -N-       NONE ,26000,26000,26000,26000,26000,26000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0040_AH03_MWH , (DUXBURY         ) ,  -N-       NONE ,9000,9000,9000,9000,9000,9000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0040_AH04_MWH , (DUXBURY         ) ,  -N-       NONE ,19000,19000,19000,19000,19000,19000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0040_AH05_MWH , (DUXBURY         ) ,  -N-       NONE ,33000,33000,33000,35000,33000,35000,7,2000,8571, 15500 / 15500 ,100.00%,15500, ,
0040_CP1_MWH , (DUXBURY         ) ,  -N-       NONE ,5000,5000,5000,5000,5000,5000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0040_CP2_MWH , (DUXBURY         ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0040_HP1_MWH , (DUXBURY         ) ,  -N-       NONE ,11000,11000,11000,11000,11000,11000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0041_AH01_MWH , (KEEN            ) ,  -N-       NONE ,11000,11000,11000,11000,11000,11000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0041_AH22_MWH , (KEEN            ) ,  -N-       NONE ,12000,12000,12000,12000,12000,12000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0041_AH33_MWH , (KEEN            ) ,  -N-       NONE ,25000,25000,25000,25000,25000,25000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0041_AH45_MWH , (KEEN            ) ,  -N-       NONE ,30000,30000,30000,30000,30000,30000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0041_AH54_MWH , (KEEN            ) ,  -N-       NONE ,24000,24000,24000,24000,24000,24000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0041_AH63_MWH , (KEEN            ) ,  -N-       NONE ,12000,12000,12000,12000,12000,12000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0041_AH69_MWH , (KEEN            ) ,  -N-       NONE ,27000,27000,27000,27000,27000,27000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0041_AH83_MWH , (KEEN            ) ,  -N-       NONE ,19000,19000,19000,19000,19000,19000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0041_CP2_MWH , (KEEN            ) ,  -N-       NONE ,115000,115000,117000,117000,115000,117000,14,2000,4285, 15500 / 15500 ,100.00%,15500, ,
0041_RM205_MWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM207_MWH , (KEEN            ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM213_MWH , (KEEN            ) ,  -N-       NONE ,4000,4000,4000,4000,4000,4000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM217_MWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM307_MWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM310_MWH , (KEEN            ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM315_MWH , (KEEN            ) ,  -N-       NONE ,4000,4000,4000,4000,4000,4000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM318_MWH , (KEEN            ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM405_MWH , (KEEN            ) ,  -N-       NONE ,3000,3000,3000,3000,3000,3000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM408_MWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM415_MWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM505_MWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM508_MWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM514_MWH , (KEEN            ) ,  -N-       NONE ,6000,6000,6000,6000,6000,6000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM517_MWH , (KEEN            ) ,  -N-       NONE ,3,3,3,3,3,3, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM604_MWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM615_mWH , (KEEN            ) ,  -N-       NONE ,2000,2000,2000,2000,2000,2000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 387 ,0.00%,  ,  ,
0041_RM213_KWH , (KEEN            ) ,  -N-       NONE ,466,460,488,510,460,510,14,50,107, 387 / 387 ,100.00%,387, ,
0050_AH01_MWH , (STONE           ) ,  -N-       NONE ,253000,253000,255000,255000,253000,255000,14,2000,4285, 15500 / 46500 ,33.33%,  ,  ,
0050_AH01RF_MWH , (STONE           ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH02_MWH , (STONE           ) ,  -N-       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH02RF_MWH , (STONE           ) ,  -N-       NONE ,6000,6000,6000,6000,6000,6000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH03_MWH , (STONE           ) ,  -N-       NONE ,12000,12000,12000,12000,12000,12000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH04_MWH , (STONE           ) ,  -N-       NONE ,30000,30000,30000,30000,30000,30000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH04RF_MWH , (STONE           ) ,  -N-       NONE ,162000,162000,162000,162000,162000,162000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH05_MWH , (STONE           ) ,  -N-       NONE ,95000,95000,95000,95000,95000,95000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH05RF_MWH , (STONE           ) ,  -N-       NONE ,27000,27000,27000,27000,27000,27000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH06_MWH , (STONE           ) ,  -N-       NONE ,29000,29000,29000,31000,29000,31000,7,2000,8571, 15500 / 46500 ,33.33%,  ,  ,
0050_AH06RF_MWH , (STONE           ) ,  -N-       NONE ,131000,129000,131000,131000,129000,131000,14,2000,4285, 15500 / 46500 ,33.33%,  ,  ,
0050_AH07_MWH , (STONE           ) ,  -N-       NONE ,27000,27000,27000,27000,27000,27000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AH11_MWH , (STONE           ) ,  -N-       NONE ,65000,65000,65000,65000,65000,65000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AHG04_MWH , (STONE           ) ,  -N-       NONE ,83000,83000,83000,83000,83000,83000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AHG05_MWH , (STONE           ) ,  -N-       NONE ,212000,212000,212000,212000,212000,212000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,  ,  ,
0050_AHG06_MWH , (STONE           ) ,  -N-       NONE ,54000,54000,54000,54000,54000,54000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 46500 ,0.00%,46500, ,
0050_CP1_MWH , (STONE           ) ,  -N-       NONE ,56000,56000,56000,56000,56000,56000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0050_CP2_MWH , (STONE           ) ,  -N-       NONE ,7000,7000,7000,7000,7000,7000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0050_HP1_MWH , (STONE           ) ,  -N-       NONE ,70000,70000,70000,70000,70000,70000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0050_HP2_MWH , (STONE           ) ,  -N-       NONE ,27000,27000,27000,27000,27000,27000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0052_AH01_KWH , (ROVETTA-A       ) ,  -N-       NONE ,2610,2592,2712,50,50,2712,-7,2662,-11408, 20630 / 22164 ,93.08%,  ,  ,
0052_AH02_KWH , (ROVETTA-A       ) ,  *F*       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 22164 ,0.00%,  ,  ,
0052_AH06_KWH , (ROVETTA-A       ) ,  -N-       NONE ,3019,3003,3119,3201,3003,3201,14,198,424, 1534 / 22164 ,6.92%,22164, ,
0054_AH01_MWH , (HOUSEWRIGHT     ) ,  -N-       NONE ,222000,222000,222000,222000,222000,222000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0054_AH02_MWH , (HOUSEWRIGHT     ) ,  -N-       NONE ,131000,131000,131000,131000,131000,131000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0054_AH03_MWH , (HOUSEWRIGHT     ) ,  -N-       NONE ,134000,134000,136000,136000,134000,136000,14,2000,4285, 15500 / 15500 ,100.00%,  ,  ,
0054_AH04_MWH , (HOUSEWRIGHT     ) ,  -N-       NONE ,70000,70000,70000,70000,70000,70000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0054_AH05_MWH , (HOUSEWRIGHT     ) ,  -N-       NONE ,92000,92000,92000,92000,92000,92000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,  ,  ,
0054_AH06_MWH , (HOUSEWRIGHT     ) ,  -N-       NONE ,53000,53000,53000,53000,53000,53000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 15500 ,0.00%,15500, ,
0054_CP1_MWH , (HOUSEWRIGHT     ) ,  -N-       NONE ,73000,73000,73000,73000,73000,73000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,  ,  ,
0054_CP2_MWH , (HOUSEWRIGHT     ) ,  -N-       NONE ,73000,73000,73000,73000,73000,73000, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0055_AH01_MWH , (CAROTHERS       ) ,  -N-       NONE ,243000,241000,243000,245000,241000,245000,14,4000,8571, 31000 / 31000 ,100.00%,31000, ,
0072_A02_MWH , (LONGMIRE        ) ,  -N-       NONE ,1000,0,2000,3000,0,3000,14,3000,6428, 23250 / 23250 ,100.00%,  ,  ,
0072_A03_MWH , (LONGMIRE        ) ,  -N-       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 23250 ,0.00%,23250, ,
0055_AH02_MWH , (CAROTHERS       ) ,  -N-       NONE ,642000,642000,646000,650000,642000,650000,14,8000,17142, 62000 / 62000 ,100.00%,62000, ,
0072_LOEFD_MWH , (LONGMIRE        ) ,  -N-       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 0 ,0.00%,0, ,
0074_AH01_KWH , (LANDIS HALL     ) ,  -N-       NONE ,9204,9082,9690,10059,9082,10059,14,977,2093, 7571 / 53525 ,14.14%,  ,  ,
0074_AH02_KWH , (LANDIS HALL     ) ,  -N-       NONE ,52,52,52,52,52,52, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 53525 ,0.00%,  ,  ,
0074_AH11_KWH , (LANDIS HALL     ) ,  -N-       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 53525 ,0.00%,  ,  ,
0074_AH12_KWH , (LANDIS HALL     ) ,  -N-       NONE ,0,0,0,0,0,0, NO CHANGE IN POWER OUTPUT ,0,0, 0 / 53525 ,0.00%,  ,  ,
0074_AH13_KWH , (LANDIS HALL     ) ,  -N-       NONE ,4185,4138,4412,4586,4138,4586,14,448,960, 3472 / 53525 ,6.49%,  ,  ,
0074_AH21_KWH , (LANDIS HALL     ) ,  -N-       NONE ,1968,1931,2126,2286,1931,2286,14,355,760, 2751 / 53525 ,5.14%,  ,  ,
0074_AH22_KWH , (LANDIS HALL     ) ,  -N-       NONE ,2297,2238,2485,2656,2238,2656,14,418,895, 3239 / 53525 ,6.05%,  ,  ,
0074_AH23_KWH , (LANDIS HALL     ) ,  -N-       NONE ,3808,3728,4046,4311,3728,4311,14,583,1249, 4518 / 53525 ,8.44%,  ,  ,
0074_AH31_KWH , (LANDIS HALL     ) ,  -N-       NONE ,2148,2107,2316,2484,2107,2484,14,377,807, 2921 / 53525 ,5.46%,  ,  ,
0074_AH32_KWH , (LANDIS HALL     ) ,  -N-       NONE ,1661,1633,1754,1865,1633,1865,14,232,497, 1798 / 53525 ,3.36%,  ,  ,
